Tiempo_Ejecucion,Complejidad,Tamaño_Tarea,Carga_Trabajo_R1,Experiencia_R1,Experiencia_Equipo,Claridad_Requisitos,Experiencia del Encuestado,Tipo_Tarea,Fase_Tarea,Cantidad_Recursos,Carga_Trabajo_R2,Experiencia_R2,Carga_Trabajo_R3,Experiencia_R3
147.63567245452435,1,5,2,3,2,3,Junior,Frontend,Construcción/Desarrollo,1,,,,
82.63514278708499,2,1,1,4,1,2,Junior,Análisis,Elaboración/Requisitos,2,1.0,5.0,,
110.69600064896684,2,21,2,1,4,4,Senior,Análisis,Transición/Implementación,1,,,,
145.9013518273757,2,21,2,5,4,4,Mid-Level,Análisis,Elaboración/Requisitos,2,2.0,4.0,,
168.0996132025107,1,5,1,5,2,5,Senior,Frontend,Transición/Implementación,2,3.0,4.0,,
125.05103600147058,4,3,2,5,2,2,Junior,Análisis,Construcción/Desarrollo,2,1.0,5.0,,
119.44515942897073,1,5,2,1,3,5,Junior,Testing,Mantenimiento,2,3.0,1.0,,
194.33017900976816,1,2,2,5,3,3,Junior,DevOps,Mantenimiento,3,3.0,5.0,3.0,5.0
142.85360811429197,5,21,3,4,1,1,Mid-Level,Documentación,Inicio/Conceptualización,2,2.0,2.0,,
98.7051323659851,4,8,2,3,4,3,Senior,Análisis,Inicio/Conceptualización,2,2.0,1.0,,
70.91967557598984,4,3,2,5,4,4,Mid-Level,Backend,Inicio/Conceptualización,1,,,,
193.7175093897804,1,8,3,4,4,5,Mid-Level,Documentación,Elaboración/Requisitos,3,2.0,2.0,2.0,2.0
150.4472260742886,4,8,3,5,5,4,Senior,Testing,Transición/Implementación,3,1.0,4.0,2.0,2.0
160.79605762706575,5,5,1,2,2,2,Senior,Análisis,Elaboración/Requisitos,2,3.0,2.0,,
115.36971587263879,4,1,3,5,5,3,Junior,Análisis,Construcción/Desarrollo,1,,,,
118.88621171526736,2,5,2,5,3,4,Mid-Level,Testing,Elaboración/Requisitos,1,,,,
122.70995582622277,5,2,2,2,4,2,Mid-Level,Database,Construcción/Desarrollo,1,,,,
112.17506703578805,3,1,3,3,5,4,Junior,Análisis,Transición/Implementación,2,3.0,5.0,,
204.1331676121051,3,1,3,5,5,4,Mid-Level,DevOps,Inicio/Conceptualización,3,1.0,5.0,1.0,3.0
200.47909356689013,2,2,3,2,4,1,Senior,Backend,Transición/Implementación,3,2.0,1.0,3.0,1.0
201.1430213597112,3,2,1,1,2,3,Junior,Análisis,Elaboración/Requisitos,3,2.0,1.0,1.0,2.0
202.34343593627185,5,3,3,2,4,4,Mid-Level,Frontend,Transición/Implementación,3,1.0,3.0,1.0,1.0
187.4912618273899,2,3,2,5,4,2,Junior,Análisis,Inicio/Conceptualización,3,2.0,3.0,3.0,4.0
130.8664301476957,3,21,3,1,4,1,Junior,Frontend,Construcción/Desarrollo,3,2.0,2.0,2.0,2.0
170.17014630306977,4,21,3,1,5,2,Mid-Level,Análisis,Transición/Implementación,3,1.0,2.0,1.0,1.0
100.58545829618623,5,1,2,5,2,4,Junior,Análisis,Construcción/Desarrollo,1,,,,
111.60574732176762,2,2,2,5,4,4,Senior,Database,Elaboración/Requisitos,1,,,,
91.57155989110062,4,8,2,3,5,3,Senior,Database,Inicio/Conceptualización,1,,,,
161.13843661059286,2,3,2,4,5,2,Junior,Frontend,Mantenimiento,3,3.0,5.0,2.0,2.0
209.19637636776918,4,8,2,3,3,2,Senior,Frontend,Inicio/Conceptualización,3,3.0,3.0,3.0,2.0
107.74775760553497,2,1,1,4,4,4,Junior,Análisis,Inicio/Conceptualización,1,,,,
130.98105424185923,1,1,1,4,2,4,Senior,Análisis,Elaboración/Requisitos,3,1.0,5.0,1.0,5.0
130.7099436457979,2,1,2,2,2,4,Mid-Level,DevOps,Transición/Implementación,2,3.0,1.0,,
102.66796038777242,5,2,3,4,5,4,Senior,Testing,Transición/Implementación,1,,,,
113.44211738648835,2,13,1,4,4,3,Junior,Testing,Inicio/Conceptualización,1,,,,
244.33150972280905,4,2,2,5,2,3,Junior,Documentación,Mantenimiento,3,1.0,5.0,2.0,5.0
142.52856097450228,5,8,2,4,5,4,Senior,Documentación,Construcción/Desarrollo,2,1.0,5.0,,
128.41887279654753,1,13,2,4,5,5,Junior,DevOps,Mantenimiento,2,2.0,4.0,,
119.24609963530654,3,2,3,5,3,1,Junior,Documentación,Elaboración/Requisitos,1,,,,
85.66394032860066,5,1,3,3,4,4,Mid-Level,Análisis,Construcción/Desarrollo,3,2.0,3.0,3.0,2.0
124.44414760100574,5,5,3,4,2,1,Mid-Level,Database,Transición/Implementación,3,1.0,5.0,1.0,2.0
140.31209902526837,2,8,2,5,5,3,Junior,DevOps,Mantenimiento,2,1.0,5.0,,
113.49151043938387,2,1,3,2,4,5,Junior,Frontend,Construcción/Desarrollo,1,,,,
166.98536117116703,4,21,2,2,2,5,Mid-Level,Backend,Transición/Implementación,2,3.0,3.0,,
115.58023338704561,3,13,2,5,2,2,Mid-Level,Backend,Construcción/Desarrollo,2,3.0,1.0,,
32.974567512235666,1,5,1,1,2,3,Mid-Level,DevOps,Mantenimiento,1,,,,
77.91318105567007,1,2,3,5,4,5,Senior,Frontend,Transición/Implementación,1,,,,
164.5161516161314,4,3,3,1,1,1,Mid-Level,Documentación,Transición/Implementación,3,2.0,1.0,2.0,1.0
136.24923842152415,1,13,2,3,2,1,Senior,Testing,Inicio/Conceptualización,2,1.0,2.0,,
167.4816918562661,5,1,3,5,4,5,Junior,Frontend,Construcción/Desarrollo,3,3.0,5.0,3.0,5.0
167.85133382953404,2,21,1,4,2,5,Junior,Documentación,Inicio/Conceptualización,3,1.0,4.0,1.0,5.0
110.0353674971447,2,1,3,2,4,5,Mid-Level,Frontend,Construcción/Desarrollo,1,,,,
103.74026357216569,3,13,3,4,3,2,Mid-Level,DevOps,Construcción/Desarrollo,1,,,,
159.4434457570043,5,3,2,2,3,3,Senior,Database,Transición/Implementación,2,1.0,1.0,,
97.20258161778929,1,8,1,4,5,5,Mid-Level,Documentación,Construcción/Desarrollo,1,,,,
191.28129039591317,4,3,3,4,5,3,Senior,Análisis,Inicio/Conceptualización,3,1.0,4.0,1.0,5.0
178.31990582683846,1,1,3,2,4,3,Senior,Análisis,Construcción/Desarrollo,3,2.0,3.0,2.0,2.0
132.43757092286816,1,5,2,4,4,5,Junior,DevOps,Construcción/Desarrollo,2,3.0,1.0,,
179.23517906055324,3,3,3,3,5,5,Mid-Level,Frontend,Transición/Implementación,3,3.0,5.0,2.0,2.0
148.5353168202447,4,21,3,5,4,1,Mid-Level,Documentación,Inicio/Conceptualización,2,3.0,3.0,,
166.1206863128195,5,21,2,1,5,4,Mid-Level,Frontend,Elaboración/Requisitos,3,3.0,2.0,3.0,2.0
172.58694038789193,5,8,2,5,5,5,Mid-Level,Testing,Mantenimiento,3,2.0,5.0,2.0,5.0
93.79305850844067,4,1,2,1,3,1,Junior,DevOps,Construcción/Desarrollo,1,,,,
119.04129378496901,2,21,2,2,4,2,Junior,Database,Construcción/Desarrollo,2,1.0,2.0,,
113.31646882853663,2,1,2,3,4,2,Mid-Level,Testing,Elaboración/Requisitos,2,2.0,4.0,,
73.78827590048574,1,3,2,1,3,3,Junior,Database,Elaboración/Requisitos,1,,,,
88.84445845401325,4,8,3,3,3,2,Senior,Database,Transición/Implementación,1,,,,
132.4689919417903,2,2,3,3,5,2,Junior,Análisis,Mantenimiento,2,2.0,1.0,,
107.04353977595287,1,8,2,2,1,2,Senior,Análisis,Elaboración/Requisitos,2,1.0,1.0,,
150.44263984424134,1,3,3,2,2,3,Senior,Database,Mantenimiento,3,1.0,2.0,1.0,1.0
86.06466903882047,2,13,2,2,3,2,Senior,Database,Elaboración/Requisitos,1,,,,
85.8542995320113,2,13,2,5,4,3,Junior,Testing,Construcción/Desarrollo,1,,,,
149.16214634227387,5,3,2,4,2,3,Mid-Level,Documentación,Elaboración/Requisitos,1,,,,
172.533358256964,1,2,3,5,3,2,Senior,DevOps,Mantenimiento,3,1.0,4.0,1.0,5.0
134.30469685632414,5,5,2,4,2,1,Senior,Database,Transición/Implementación,3,1.0,2.0,1.0,5.0
93.39682375232141,2,1,2,1,4,3,Junior,Testing,Transición/Implementación,1,,,,
175.4538353745595,5,3,3,4,4,3,Junior,Documentación,Mantenimiento,3,2.0,3.0,2.0,3.0
77.70551720232564,1,21,3,3,1,3,Mid-Level,Documentación,Inicio/Conceptualización,1,,,,
102.93669588593137,4,1,1,1,2,5,Mid-Level,Backend,Elaboración/Requisitos,1,,,,
54.55939108783752,3,21,2,4,2,2,Mid-Level,Backend,Construcción/Desarrollo,2,2.0,4.0,,
112.57884564204487,2,3,2,2,4,1,Mid-Level,Frontend,Mantenimiento,1,,,,
176.60090082857928,2,5,3,2,4,3,Senior,Análisis,Inicio/Conceptualización,3,1.0,5.0,1.0,3.0
172.90455238686428,2,1,2,5,1,4,Junior,DevOps,Transición/Implementación,2,3.0,4.0,,
81.41155558275327,4,21,2,1,5,2,Mid-Level,Análisis,Elaboración/Requisitos,1,,,,
146.5278449227059,1,8,2,2,2,3,Mid-Level,Backend,Transición/Implementación,1,,,,
133.88772780189268,1,3,1,5,2,4,Mid-Level,DevOps,Construcción/Desarrollo,3,3.0,4.0,2.0,1.0
111.99684875366722,4,13,3,2,2,4,Mid-Level,Documentación,Inicio/Conceptualización,2,3.0,5.0,,
139.07438525751363,5,21,2,2,2,2,Mid-Level,Database,Elaboración/Requisitos,2,2.0,4.0,,
145.63549490099763,1,3,2,2,4,3,Mid-Level,Backend,Transición/Implementación,1,,,,
94.46425986142697,4,5,2,4,4,2,Mid-Level,Frontend,Construcción/Desarrollo,1,,,,
114.2572941252313,5,13,2,5,4,3,Mid-Level,Database,Inicio/Conceptualización,2,3.0,5.0,,
164.85236015256973,4,3,3,1,3,5,Junior,Backend,Transición/Implementación,3,3.0,1.0,3.0,1.0
85.53162312162172,4,3,2,2,4,2,Junior,Análisis,Construcción/Desarrollo,2,2.0,2.0,,
174.23339328413186,4,5,3,1,3,2,Junior,Database,Inicio/Conceptualización,3,2.0,1.0,3.0,1.0
150.36572319253008,4,3,1,5,4,3,Mid-Level,Documentación,Inicio/Conceptualización,3,2.0,4.0,3.0,5.0
136.31158318853747,2,1,2,1,3,2,Senior,Database,Elaboración/Requisitos,3,2.0,1.0,2.0,2.0
218.55875062829594,4,2,1,1,1,4,Mid-Level,Database,Elaboración/Requisitos,3,1.0,2.0,1.0,2.0
93.52875149164863,5,1,3,2,4,2,Senior,Backend,Mantenimiento,1,,,,
81.63615759534667,5,13,2,2,4,5,Mid-Level,Database,Mantenimiento,1,,,,
137.79916661346047,2,21,2,5,2,3,Junior,Análisis,Construcción/Desarrollo,3,1.0,5.0,2.0,2.0
129.04962439936315,1,13,3,5,4,5,Mid-Level,Frontend,Construcción/Desarrollo,3,2.0,3.0,3.0,3.0
87.89685702821852,1,3,3,5,2,1,Junior,Backend,Inicio/Conceptualización,1,,,,
168.38520804174593,2,21,2,4,3,4,Senior,Documentación,Elaboración/Requisitos,2,1.0,5.0,,
122.14083735911474,4,8,3,5,3,5,Junior,DevOps,Transición/Implementación,2,2.0,5.0,,
134.93617644304058,4,21,3,4,5,4,Senior,DevOps,Construcción/Desarrollo,2,1.0,2.0,,
136.10104214119593,4,5,2,4,4,4,Senior,Análisis,Construcción/Desarrollo,2,3.0,5.0,,
171.18128414109265,3,21,2,5,5,2,Mid-Level,DevOps,Elaboración/Requisitos,3,2.0,5.0,1.0,5.0
161.30715239834072,4,5,3,4,2,4,Senior,Testing,Transición/Implementación,2,1.0,4.0,,
140.51964748321097,5,13,3,2,3,5,Mid-Level,Frontend,Construcción/Desarrollo,2,3.0,5.0,,
131.0149416168718,5,21,3,5,5,3,Mid-Level,Testing,Transición/Implementación,3,2.0,2.0,1.0,4.0
130.57388636777603,5,3,2,4,4,4,Junior,Arquitectura,Transición/Implementación,2,3.0,4.0,,
104.16193472904712,5,2,2,1,5,3,Junior,Frontend,Transición/Implementación,1,,,,
138.95425740363007,3,1,2,2,1,2,Junior,Testing,Transición/Implementación,2,1.0,2.0,,
131.6775005405562,3,2,1,1,2,3,Senior,DevOps,Elaboración/Requisitos,1,,,,
117.0558991960701,3,21,1,4,4,4,Senior,DevOps,Construcción/Desarrollo,1,,,,
149.40616831590862,4,21,1,4,3,1,Senior,Backend,Transición/Implementación,3,1.0,5.0,1.0,3.0
98.49222250170371,2,8,2,4,2,3,Senior,Documentación,Inicio/Conceptualización,1,,,,
112.86260864954512,4,1,1,4,2,3,Mid-Level,Frontend,Mantenimiento,2,3.0,3.0,,
169.78167913926808,2,5,1,5,3,5,Junior,DevOps,Mantenimiento,3,1.0,5.0,1.0,1.0
112.72809843268489,4,2,2,5,4,3,Junior,DevOps,Transición/Implementación,1,,,,
80.8429918734578,5,8,2,2,3,4,Junior,Database,Transición/Implementación,1,,,,
81.9072811661397,5,8,3,3,5,2,Mid-Level,Análisis,Inicio/Conceptualización,2,3.0,3.0,,
198.8406877311036,4,1,2,3,1,2,Senior,Database,Construcción/Desarrollo,3,1.0,3.0,1.0,3.0
200.8920284729401,4,1,3,3,4,2,Mid-Level,DevOps,Transición/Implementación,3,3.0,3.0,2.0,1.0
196.88438235496818,3,3,1,4,5,4,Junior,Documentación,Mantenimiento,3,2.0,3.0,2.0,1.0
91.00607239786119,3,8,2,5,3,5,Junior,Testing,Elaboración/Requisitos,1,,,,
64.71832652784109,2,2,3,1,5,4,Mid-Level,Frontend,Transición/Implementación,2,1.0,1.0,,
138.33970878892188,2,2,2,4,5,3,Senior,Documentación,Mantenimiento,2,2.0,5.0,,
97.95060810208003,2,5,3,1,2,1,Senior,Testing,Construcción/Desarrollo,1,,,,
145.09353197346545,3,8,2,3,4,4,Junior,Backend,Construcción/Desarrollo,3,1.0,2.0,1.0,3.0
187.00711157000475,4,2,1,1,1,5,Senior,Database,Transición/Implementación,3,1.0,1.0,1.0,1.0
125.07916599110541,4,13,2,2,2,2,Junior,Análisis,Transición/Implementación,1,,,,
143.45567552044542,1,8,1,5,3,5,Junior,Backend,Mantenimiento,3,3.0,3.0,3.0,2.0
99.22304403983723,1,2,2,5,2,2,Senior,Database,Transición/Implementación,1,,,,
108.60574738571567,3,8,2,1,2,4,Senior,DevOps,Mantenimiento,2,3.0,1.0,,
139.6153884664693,3,21,2,3,4,3,Mid-Level,Database,Elaboración/Requisitos,2,2.0,4.0,,
79.5306618752935,4,2,2,5,4,1,Junior,Database,Elaboración/Requisitos,1,,,,
131.48576099613595,3,8,2,1,4,5,Junior,Documentación,Inicio/Conceptualización,2,2.0,1.0,,
144.10525393249262,4,21,2,4,4,4,Mid-Level,Frontend,Elaboración/Requisitos,3,3.0,4.0,2.0,5.0
177.21066501198266,3,1,3,3,5,4,Junior,Análisis,Transición/Implementación,3,2.0,5.0,1.0,4.0
137.1286154546162,1,8,2,4,2,4,Senior,DevOps,Construcción/Desarrollo,2,3.0,5.0,,
98.13378797928328,5,21,3,1,5,3,Mid-Level,Database,Inicio/Conceptualización,3,1.0,1.0,1.0,2.0
190.75544836377608,4,21,2,5,3,5,Junior,DevOps,Inicio/Conceptualización,3,1.0,3.0,1.0,5.0
70.95631709242524,5,8,2,4,2,3,Mid-Level,DevOps,Elaboración/Requisitos,1,,,,
134.65732450934604,4,5,1,4,3,4,Mid-Level,DevOps,Transición/Implementación,1,,,,
160.6148912522212,5,3,1,5,1,1,Junior,Database,Transición/Implementación,2,1.0,3.0,,
157.96208168155255,2,2,1,4,3,4,Senior,Testing,Mantenimiento,3,2.0,5.0,3.0,5.0
93.99914295372915,3,1,2,5,3,2,Junior,Backend,Inicio/Conceptualización,1,,,,
150.33382698128264,1,21,3,5,4,2,Junior,Testing,Elaboración/Requisitos,2,1.0,5.0,,
131.16452781719343,1,5,3,3,5,1,Mid-Level,Análisis,Mantenimiento,3,1.0,3.0,2.0,5.0
167.71958511665522,5,3,3,4,4,4,Mid-Level,Documentación,Elaboración/Requisitos,3,1.0,5.0,3.0,3.0
77.06584597850167,2,21,1,1,4,1,Senior,Análisis,Construcción/Desarrollo,1,,,,
70.87380953408523,4,5,3,3,5,2,Junior,Análisis,Construcción/Desarrollo,1,,,,
186.23802864312148,2,1,1,4,2,3,Senior,Frontend,Transición/Implementación,2,3.0,5.0,,
125.78507128971299,3,5,1,1,5,3,Senior,Database,Elaboración/Requisitos,1,,,,
150.74461879580068,2,8,1,3,2,1,Senior,Backend,Elaboración/Requisitos,3,1.0,2.0,2.0,1.0
157.87212391386532,5,2,2,5,3,3,Senior,DevOps,Transición/Implementación,3,3.0,3.0,3.0,5.0
83.35344246318077,3,21,2,4,3,4,Mid-Level,Backend,Inicio/Conceptualización,1,,,,
142.64926289346266,2,5,3,1,5,3,Junior,Análisis,Mantenimiento,3,1.0,1.0,1.0,1.0
116.46518223222066,4,21,3,1,4,5,Junior,Análisis,Elaboración/Requisitos,2,1.0,1.0,,
199.57856397217458,1,3,2,5,5,5,Junior,DevOps,Mantenimiento,3,1.0,2.0,1.0,5.0
114.08968692128938,1,13,2,4,2,4,Junior,Backend,Mantenimiento,2,3.0,5.0,,
82.4175608677804,5,1,2,2,3,1,Senior,Testing,Construcción/Desarrollo,1,,,,
98.39415029286722,2,8,2,5,4,5,Junior,DevOps,Transición/Implementación,1,,,,
85.06096386303513,3,3,3,3,4,5,Senior,Backend,Inicio/Conceptualización,1,,,,
117.61131417670747,2,2,2,4,5,3,Junior,Documentación,Inicio/Conceptualización,3,3.0,4.0,1.0,2.0
103.41585744886461,4,8,2,2,2,4,Mid-Level,Documentación,Transición/Implementación,3,3.0,3.0,2.0,2.0
89.62434244033983,5,3,1,5,2,2,Junior,Database,Transición/Implementación,1,,,,
85.53258081904899,5,5,1,3,4,3,Junior,DevOps,Mantenimiento,1,,,,
208.14620513439445,4,8,2,5,3,3,Junior,Análisis,Construcción/Desarrollo,3,1.0,5.0,1.0,5.0
194.26525305195008,2,5,3,5,4,3,Mid-Level,Frontend,Mantenimiento,3,1.0,2.0,1.0,2.0
105.99921340202782,5,8,3,4,1,1,Mid-Level,Documentación,Mantenimiento,2,2.0,2.0,,
193.47488100890249,2,3,2,5,2,3,Mid-Level,Database,Transición/Implementación,3,1.0,5.0,1.0,2.0
163.0514303626613,2,1,1,4,2,2,Senior,Documentación,Elaboración/Requisitos,3,3.0,5.0,3.0,2.0
118.97659477476705,5,21,3,1,4,3,Mid-Level,Análisis,Construcción/Desarrollo,1,,,,
96.05497211435055,3,3,1,1,4,4,Junior,Documentación,Construcción/Desarrollo,1,,,,
123.96100208446933,4,3,3,4,3,2,Junior,Documentación,Construcción/Desarrollo,2,2.0,5.0,,
156.05289939916608,4,5,1,5,4,4,Junior,DevOps,Transición/Implementación,2,2.0,5.0,,
179.94352796068299,2,8,2,4,3,2,Junior,Documentación,Elaboración/Requisitos,3,2.0,5.0,1.0,3.0
102.8530200479947,3,21,2,4,4,3,Junior,Frontend,Construcción/Desarrollo,1,,,,
76.78582460296505,4,1,2,4,2,3,Junior,Testing,Inicio/Conceptualización,1,,,,
115.2645908930134,5,1,1,2,1,3,Mid-Level,Frontend,Construcción/Desarrollo,1,,,,
126.19303831200354,1,8,1,2,4,5,Mid-Level,Frontend,Mantenimiento,2,2.0,2.0,,
95.46916167840293,3,1,1,3,3,4,Mid-Level,Testing,Transición/Implementación,1,,,,
165.13169571993487,3,13,2,5,5,2,Senior,Backend,Transición/Implementación,3,1.0,1.0,2.0,3.0
200.18052984704556,5,13,3,1,3,3,Senior,DevOps,Elaboración/Requisitos,3,1.0,1.0,1.0,2.0
68.89769337309106,5,8,2,2,2,5,Senior,Database,Transición/Implementación,2,3.0,2.0,,
165.2303888884904,3,5,2,1,2,3,Junior,Análisis,Construcción/Desarrollo,2,1.0,1.0,,
69.47216545579913,2,8,2,1,3,2,Mid-Level,Database,Inicio/Conceptualización,1,,,,
223.8529273455258,4,21,3,3,4,2,Senior,Testing,Transición/Implementación,3,1.0,1.0,1.0,1.0
217.09829205290924,1,3,3,1,3,4,Senior,Database,Transición/Implementación,3,1.0,5.0,1.0,5.0
138.05852103840058,1,5,3,4,5,5,Senior,Análisis,Inicio/Conceptualización,2,2.0,2.0,,
126.93680196781243,4,2,2,2,5,4,Junior,Database,Transición/Implementación,3,2.0,3.0,3.0,1.0
95.30023643331462,3,3,2,3,4,2,Mid-Level,DevOps,Mantenimiento,1,,,,
108.4736796198745,4,13,1,1,1,5,Junior,Database,Mantenimiento,1,,,,
81.62649629198073,2,5,3,5,3,5,Senior,Análisis,Construcción/Desarrollo,1,,,,
143.58363446762314,2,1,1,3,3,4,Mid-Level,Database,Construcción/Desarrollo,3,2.0,3.0,2.0,4.0
206.58476194953334,5,3,3,2,4,5,Senior,Database,Construcción/Desarrollo,3,3.0,3.0,3.0,2.0
113.35902667084213,3,8,2,1,1,4,Senior,Análisis,Construcción/Desarrollo,1,,,,
153.92567161056937,2,2,3,2,5,1,Mid-Level,DevOps,Transición/Implementación,3,3.0,2.0,2.0,2.0
98.15699464073238,2,21,3,4,2,2,Mid-Level,Testing,Transición/Implementación,1,,,,
101.20435717159467,3,8,2,1,5,3,Senior,Documentación,Elaboración/Requisitos,1,,,,
119.6729770197201,1,8,2,5,3,4,Junior,Database,Transición/Implementación,2,1.0,5.0,,
226.68919692855917,2,5,1,1,1,2,Senior,Documentación,Transición/Implementación,3,1.0,5.0,1.0,4.0
155.60411581835316,4,2,1,5,2,3,Senior,Database,Inicio/Conceptualización,2,3.0,4.0,,
149.895503917361,3,21,2,5,1,4,Junior,Análisis,Elaboración/Requisitos,2,2.0,2.0,,
123.74550377027586,4,2,3,4,4,2,Junior,Documentación,Transición/Implementación,2,3.0,2.0,,
130.52683333742334,1,13,2,1,1,2,Mid-Level,Análisis,Transición/Implementación,2,1.0,5.0,,
132.62630176706,5,8,2,2,3,1,Mid-Level,Frontend,Transición/Implementación,1,,,,
137.59162366942937,5,5,2,3,4,5,Senior,Testing,Inicio/Conceptualización,2,2.0,4.0,,
113.50334690944257,5,21,3,2,4,5,Mid-Level,Análisis,Mantenimiento,2,2.0,1.0,,
110.62916863687326,5,2,1,3,2,5,Mid-Level,Análisis,Inicio/Conceptualización,1,,,,
93.10070799977642,4,8,3,1,3,1,Junior,Backend,Mantenimiento,1,,,,
112.81386010860321,1,2,1,1,3,4,Mid-Level,Análisis,Mantenimiento,1,,,,
73.25935674819661,2,2,2,1,1,3,Mid-Level,Análisis,Mantenimiento,1,,,,
67.13142406244847,4,3,2,1,2,3,Mid-Level,Backend,Transición/Implementación,1,,,,
87.09388218119193,1,3,3,3,5,1,Junior,DevOps,Mantenimiento,1,,,,
132.41964499933482,2,13,2,1,3,3,Mid-Level,DevOps,Construcción/Desarrollo,2,3.0,1.0,,
59.42313867252674,4,8,1,4,2,3,Senior,Análisis,Construcción/Desarrollo,2,3.0,5.0,,
75.7624053876083,5,21,3,1,4,4,Senior,Análisis,Elaboración/Requisitos,1,,,,
79.33054258847969,4,8,2,4,1,3,Mid-Level,DevOps,Inicio/Conceptualización,1,,,,
182.68749667386385,5,3,2,2,5,5,Junior,Database,Transición/Implementación,3,2.0,3.0,1.0,2.0
39.684786266001865,2,21,1,1,1,3,Senior,Análisis,Mantenimiento,1,,,,
131.2157697466028,2,21,2,4,4,2,Senior,Backend,Mantenimiento,3,1.0,3.0,1.0,3.0
184.6861516173688,4,13,2,4,2,4,Mid-Level,Documentación,Mantenimiento,3,2.0,5.0,1.0,2.0
138.22711014689284,1,8,1,3,4,2,Mid-Level,Análisis,Construcción/Desarrollo,2,3.0,2.0,,
85.38826443572678,4,21,1,5,2,4,Junior,Análisis,Inicio/Conceptualización,1,,,,
135.11157673758467,3,5,1,3,5,2,Mid-Level,Análisis,Elaboración/Requisitos,2,2.0,4.0,,
110.50491490663053,5,13,3,3,3,2,Senior,DevOps,Inicio/Conceptualización,1,,,,
101.99926285474609,4,13,1,1,5,2,Junior,Frontend,Elaboración/Requisitos,1,,,,
112.65843323433752,4,8,2,4,3,5,Junior,Análisis,Transición/Implementación,1,,,,
198.98004737548305,4,1,2,4,3,1,Senior,DevOps,Inicio/Conceptualización,3,1.0,5.0,1.0,4.0
123.11234893738298,2,5,1,1,3,3,Senior,Análisis,Mantenimiento,2,1.0,4.0,,
147.94626191924456,5,3,2,1,2,1,Mid-Level,Análisis,Mantenimiento,2,2.0,1.0,,
118.68023242087142,1,5,1,2,4,2,Senior,Database,Mantenimiento,1,,,,
142.87671766926456,3,8,2,3,5,4,Junior,Análisis,Construcción/Desarrollo,2,3.0,4.0,,
118.3321009959989,3,8,2,5,4,2,Junior,DevOps,Elaboración/Requisitos,2,3.0,5.0,,
94.3310924136881,3,2,2,3,4,3,Mid-Level,DevOps,Elaboración/Requisitos,1,,,,
114.51188591162317,2,1,3,4,3,1,Mid-Level,Análisis,Elaboración/Requisitos,1,,,,
93.05910286603599,2,8,2,5,5,5,Junior,DevOps,Construcción/Desarrollo,3,1.0,3.0,1.0,5.0
140.58472462045188,5,8,1,3,4,4,Mid-Level,Análisis,Inicio/Conceptualización,2,1.0,4.0,,
120.64458913685395,5,2,1,4,1,1,Senior,Testing,Inicio/Conceptualización,2,1.0,4.0,,
77.02786793360035,5,5,2,2,4,5,Mid-Level,Análisis,Construcción/Desarrollo,1,,,,
89.44039512416006,5,1,2,5,5,3,Junior,Backend,Construcción/Desarrollo,1,,,,
104.24094339307253,1,21,3,4,2,1,Mid-Level,DevOps,Mantenimiento,1,,,,
157.63573109706036,2,1,1,3,3,2,Junior,Análisis,Elaboración/Requisitos,3,2.0,1.0,2.0,2.0
171.21247187347484,5,21,3,5,3,4,Senior,Testing,Transición/Implementación,2,2.0,3.0,,
140.3363629198112,1,1,3,4,3,4,Junior,Frontend,Construcción/Desarrollo,2,1.0,5.0,,
76.45964726346672,2,1,2,1,3,3,Junior,Análisis,Construcción/Desarrollo,2,1.0,4.0,,
193.9291355686403,2,1,3,4,5,2,Senior,Análisis,Construcción/Desarrollo,2,1.0,4.0,,
107.87280213784756,1,8,3,1,4,3,Mid-Level,DevOps,Transición/Implementación,2,2.0,1.0,,
114.55134074599043,5,2,3,3,5,2,Mid-Level,Documentación,Inicio/Conceptualización,3,1.0,2.0,2.0,2.0
110.70235202016089,2,5,1,5,3,1,Junior,Database,Elaboración/Requisitos,2,3.0,1.0,,
78.77011538508692,3,21,1,3,2,2,Junior,Análisis,Construcción/Desarrollo,1,,,,
162.2110656164499,2,21,1,4,2,2,Mid-Level,Documentación,Construcción/Desarrollo,3,2.0,5.0,3.0,5.0
190.18089834471078,3,5,3,3,4,1,Junior,Testing,Inicio/Conceptualización,3,1.0,4.0,1.0,5.0
157.13589782117558,4,21,2,1,4,3,Mid-Level,Arquitectura,Transición/Implementación,3,2.0,5.0,2.0,5.0
104.9808341553277,3,1,1,1,1,4,Mid-Level,Análisis,Construcción/Desarrollo,2,1.0,2.0,,
161.02951947144993,4,13,3,2,4,2,Junior,Backend,Inicio/Conceptualización,3,1.0,4.0,1.0,5.0
181.01768573992788,5,8,2,3,5,5,Mid-Level,DevOps,Mantenimiento,3,1.0,5.0,1.0,5.0
70.7982197695603,5,8,2,3,3,2,Mid-Level,Database,Transición/Implementación,1,,,,
114.1557012335415,1,21,2,1,4,3,Mid-Level,Análisis,Transición/Implementación,2,1.0,1.0,,
78.29959206200009,1,8,2,4,3,2,Senior,DevOps,Inicio/Conceptualización,3,1.0,5.0,1.0,5.0
40.00536335280175,2,13,1,2,3,3,Junior,Análisis,Inicio/Conceptualización,1,,,,
147.1541149522299,4,3,2,5,4,1,Junior,Documentación,Construcción/Desarrollo,3,1.0,3.0,1.0,4.0
74.2404266605352,3,5,1,5,2,2,Junior,DevOps,Transición/Implementación,1,,,,
